Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5358346,Hedgehog ligand biogenesis,,-2.4,2.7,3.3,5157,26,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7415|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|VCP|PSME3,-0.49
Regulatable_sites,GO Biological Processes,19,GO:0017148,negative regulation of translation,19_GO:0048519 negative regulation of biological process,-2.4,1.8,3,5157,95,663,22,3.3,0.7,677|1153|1654|1981|3184|3609|3646|5610|6188|7072|8570|9125|10399|10644|10658|23367|23521|26135|26523|27161|55571|253943,ZFP36L1|CIRBP|DDX3X|EIF4G1|HNRNPD|ILF3|EIF3E|EIF2AK2|RPS3|TIA1|KHSRP|CNOT9|RACK1|IGF2BP2|CELF1|LARP1|RPL13A|SERBP1|AGO1|AGO2|CNOT11|YTHDF3,-0.49
Regulatable_sites,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.4,1.9,3.1,5157,78,663,19,2.9,0.65,1654|3320|3491|5245|5478|5906|6188|6885|7520|7786|8754|8826|10006|10645|10899|23411|55704|65018|143384,DDX3X|HSP90AA1|CCN1|PHB1|PPIA|RAP1A|RPS3|MAP3K7|XRCC5|MAP3K12|ADAM9|IQGAP1|ABI1|CAMKK2|JTB|SIRT1|CCDC88A|PINK1|CACUL1,-0.49
Regulatable_sites,Reactome Gene Sets,6,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,,-2.4,2.5,3.2,5157,31,663,10,1.5,0.47,890|5683|5690|5693|5713|5714|5715|5717|10197|119504,CCNA2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|ANAPC16,-0.47
Regulatable_sites,Reactome Gene Sets,6,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,,-2.4,2.5,3.2,5157,31,663,10,1.5,0.47,890|5683|5690|5693|5713|5714|5715|5717|10197|119504,CCNA2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|ANAPC16,-0.47
Regulatable_sites,GO Biological Processes,19,GO:0044706,multi-multicellular organism process,19_GO:0032501 multicellular organismal process,-2.4,2.2,3.1,5157,46,663,13,2,0.54,142|824|2288|6159|6670|7026|8614|9191|10959|23633|54407|81539|81671,PARP1|CAPN2|FKBP4|RPL29|SP3|NR2F2|STC2|DEDD|TMED2|KPNA6|SLC38A2|SLC38A1|VMP1,-0.46
Regulatable_sites,GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-2.4,1.9,3,5157,73,663,18,2.7,0.63,355|637|1654|1992|5978|6188|7415|8996|10016|10197|10399|10550|23411|26999|27166|55031|79886|80196,FAS|BID|DDX3X|SERPINB1|REST|RPS3|VCP|NOL3|PDCD6|PSME3|RACK1|ARL6IP5|SIRT1|CYFIP2|PRELID1|USP47|CAAP1|RNF34,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-3858494,Beta-catenin independent WNT signaling,,-2.4,2,3.1,5157,62,663,16,2.4,0.6,1213|3710|3845|5534|5683|5690|5693|5713|5714|5715|5717|6885|8323|10197|26523|27161,CLTC|ITPR3|KRAS|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|MAP3K7|FZD6|PSME3|AGO1|AGO2,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-1236975,Antigen processing-Cross presentation,,-2.4,2.4,3.2,5157,36,663,11,1.7,0.5,567|2923|5683|5690|5693|5713|5714|5715|5717|6810|10197,B2M|PDIA3|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|STX4|PSME3,-0.46
Regulatable_sites,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.4,1.5,2.9,5157,238,663,45,6.8,0.98,142|546|567|699|1063|1654|1785|2288|3178|3183|3309|3949|4089|4131|4193|5201|5810|6386|7520|7879|8724|8898|8996|9637|10105|10163|10399|10498|10923|11252|22902|23258|23521|26060|27166|50810|55737|57142|65018|79142|89927|91147|114822|140885|253725,PARP1|ATRX|B2M|BUB1|CENPF|DDX3X|DNM2|FKBP4|HNRNPA1|HNRNPC|HSPA5|LDLR|SMAD4|MAP1B|MDM2|PFDN1|RAD1|SDCBP|XRCC5|RAB7A|SNX3|MTMR2|NOL3|FEZ2|PPIF|WASF2|RACK1|CARM1|SUB1|PACSIN2|RUFY3|DENND5A|RPL13A|APPL1|PRELID1|HDGFL3|VPS35|RTN4|PINK1|PHF23|BMERB1|TMEM67|RHPN1|SIRPA|WASHC2C,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,,-2.4,2.8,3.3,5157,22,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,,-2.4,2.8,3.3,5157,22,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-4641258,Degradation of DVL,,-2.4,2.8,3.3,5157,22,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.46
Regulatable_sites,GO Biological Processes,19,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,19_GO:0050896 response to stimulus,-2.4,2.8,3.3,5157,22,663,8,1.2,0.42,7879|9052|9125|23636|27246|54206|55658|55704,RAB7A|GPRC5A|CNOT9|NUP62|RNF115|ERRFI1|RNF126|CCDC88A,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,,-2.4,2.8,3.3,5157,22,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.46
Regulatable_sites,GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.4,1.8,3,5157,102,663,23,3.5,0.71,355|558|1981|2752|3178|3309|3992|4149|4193|5562|5610|6720|6721|6885|7486|7534|8131|8428|10985|23411|23710|26100|54407,FAS|AXL|EIF4G1|GLUL|HNRNPA1|HSPA5|FADS1|MAX|MDM2|PRKAA1|EIF2AK2|SREBF1|SREBF2|MAP3K7|WRN|YWHAZ|NPRL3|STK24|GCN1|SIRT1|GABARAPL1|WIPI2|SLC38A2,-0.46
Regulatable_sites,GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-2.3,2,3.1,5157,57,663,15,2.3,0.58,355|637|1654|5978|6188|7415|8996|10016|10399|10550|23411|26999|55031|79886|80196,FAS|BID|DDX3X|REST|RPS3|VCP|NOL3|PDCD6|RACK1|ARL6IP5|SIRT1|CYFIP2|USP47|CAAP1|RNF34,-0.45
Regulatable_sites,KEGG Pathway,24,hsa05160,Hepatitis C,,-2.3,2,3.1,5157,57,663,15,2.3,0.58,355|637|975|3646|3845|3949|4893|5520|5610|7529|7534|8554|10197|55844|57506,FAS|BID|CD81|EIF3E|KRAS|LDLR|NRAS|PPP2R2A|EIF2AK2|YWHAB|YWHAZ|PIAS1|PSME3|PPP2R2D|MAVS,-0.45
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-2.3,1.7,2.9,5157,126,663,27,4.1,0.77,567|821|3320|5781|6188|6191|6223|6228|6235|6385|6635|6636|6885|7329|7415|7529|7534|7555|9908|9972|23193|23367|23636|29082|57506|85437|340061,B2M|CANX|HSP90AA1|PTPN11|RPS3|RPS4X|RPS19|RPS23|RPS29|SDC4|SNRPE|SNRPF|MAP3K7|UBE2I|VCP|YWHAB|YWHAZ|CNBP|G3BP2|NUP153|GANAB|LARP1|NUP62|CHMP4A|MAVS|ZCRB1|STING1,-0.45
Regulatable_sites,GO Biological Processes,19,GO:0051051,negative regulation of transport,19_GO:0051179 localization,-2.3,1.7,2.9,5157,126,663,27,4.1,0.77,4131|4947|5534|5569|5715|5781|5905|5906|5978|6386|6720|6721|7879|8724|8898|9972|10105|10399|10550|11252|26060|54899|55737|55829|79693|84522|140885,MAP1B|OAZ2|PPP3R1|PKIA|PSMD9|PTPN11|RANGAP1|RAP1A|REST|SDCBP|SREBF1|SREBF2|RAB7A|SNX3|MTMR2|NUP153|PPIF|RACK1|ARL6IP5|PACSIN2|APPL1|PXK|VPS35|SELENOS|YRDC|JAGN1|SIRPA,-0.45
Regulatable_sites,KEGG Pathway,24,hsa03040,Spliceosome,,-2.3,1.9,3,5157,68,663,17,2.6,0.61,3178|3183|4670|6428|6434|6629|6635|6636|9939|23020|23658|29896|51503|57461|58517|153527|220988,HNRNPA1|HNRNPC|HNRNPM|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|SNRNP200|LSM5|TRA2A|CWC15|ISY1|RBM25|ZMAT2|HNRNPA3,-0.45
Regulatable_sites,GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.3,1.6,2.9,5157,169,663,34,5.1,0.86,355|488|637|824|1495|1654|1676|1687|1785|2923|3491|4089|4170|5245|5481|5978|6188|6421|6477|7072|8575|9521|10181|10276|10399|10498|10550|10616|10955|23411|27166|27250|55749|57805,FAS|ATP2A2|BID|CAPN2|CTNNA1|DDX3X|DFFA|GSDME|DNM2|PDIA3|CCN1|SMAD4|MCL1|PHB1|PPID|REST|RPS3|SFPQ|SIAH1|TIA1|PRKRA|EEF1E1|RBM5|NET1|RACK1|CARM1|ARL6IP5|RBCK1|SERINC3|SIRT1|PRELID1|PDCD4|CCAR1|CCAR2,-0.45
Regulatable_sites,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-2.3,1.5,2.8,5157,188,663,37,5.6,0.89,60|142|546|677|824|890|1291|1495|2730|2776|3184|3383|3843|4131|4149|4193|4218|5562|5786|5905|5906|6464|6599|6720|6778|6885|7430|9349|23038|23175|23367|26012|26060|55023|55829|57506|340061,ACTB|PARP1|ATRX|ZFP36L1|CAPN2|CCNA2|COL6A1|CTNNA1|GCLM|GNAQ|HNRNPD|ICAM1|IPO5|MAP1B|MAX|MDM2|RAB8A|PRKAA1|PTPRA|RANGAP1|RAP1A|SHC1|SMARCC1|SREBF1|STAT6|MAP3K7|EZR|RPL23|WDTC1|LPIN1|LARP1|NSMF|APPL1|PHIP|SELENOS|MAVS|STING1,-0.45
Regulatable_sites,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.3,1.6,2.9,5157,151,663,31,4.7,0.82,60|890|1654|2776|3320|3491|3843|5245|5478|5569|5906|6188|6885|7026|7453|7520|7786|8754|8826|9052|10006|10114|10645|10899|10983|23411|27250|54206|55704|65018|143384,ACTB|CCNA2|DDX3X|GNAQ|HSP90AA1|CCN1|IPO5|PHB1|PPIA|PKIA|RAP1A|RPS3|MAP3K7|NR2F2|WARS1|XRCC5|MAP3K12|ADAM9|IQGAP1|GPRC5A|ABI1|HIPK3|CAMKK2|JTB|CCNI|SIRT1|PDCD4|ERRFI1|CCDC88A|PINK1|CACUL1,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-2.3,1.9,3,5157,74,663,18,2.7,0.63,355|637|1676|1687|5534|5683|5690|5693|5713|5714|5715|5717|7529|7534|8428|10197|26060|140735,FAS|BID|DFFA|GSDME|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|YWHAB|YWHAZ|STK24|PSME3|APPL1|DYNLL2,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.3,1.5,2.8,5157,214,663,41,6.2,0.94,60|488|567|1654|1676|1974|1992|2776|2962|3843|4552|4659|5478|5569|5792|7026|7453|8323|8725|8887|8996|9052|9349|9908|10105|10114|10399|10616|10959|23411|27250|54206|54899|55031|55662|55832|55914|57805|79886|80011|80196,ACTB|ATP2A2|B2M|DDX3X|DFFA|EIF4A2|SERPINB1|GNAQ|GTF2F1|IPO5|MTRR|PPP1R12A|PPIA|PKIA|PTPRF|NR2F2|WARS1|FZD6|URI1|TAX1BP1|NOL3|GPRC5A|RPL23|G3BP2|PPIF|HIPK3|RACK1|RBCK1|TMED2|SIRT1|PDCD4|ERRFI1|PXK|USP47|HIF1AN|CAND1|ERBIN|CCAR2|CAAP1|PSME3IP1|RNF34,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5619084,ABC transporter disorders,,-2.3,2.6,3.2,5157,27,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7415|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|VCP|PSME3,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5678895,Defective CFTR causes cystic fibrosis,,-2.3,2.6,3.2,5157,27,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7415|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|VCP|PSME3,-0.44
Regulatable_sites,KEGG Pathway,24,hsa03250,Viral life cycle - HIV-1,,-2.3,2.6,3.2,5157,27,663,9,1.4,0.45,4131|5478|6827|9972|10955|11168|27125|27350|29082,MAP1B|PPIA|SUPT4H1|NUP153|SERINC3|PSIP1|AFF4|APOBEC3C|CHMP4A,-0.44
Regulatable_sites,WikiPathways,27,WP4298,Acute viral myocarditis,,-2.3,2.6,3.2,5157,27,663,9,1.4,0.45,60|142|637|1676|1981|5921|26986|54108|79886,ACTB|PARP1|BID|DFFA|EIF4G1|RASA1|PABPC1|CHRAC1|CAAP1,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0060563,neuroepithelial cell differentiation,19_GO:0032502 developmental process,-2.3,3.9,3.5,5157,10,663,5,0.75,0.34,2624|4087|4131|9231|203068,GATA2|SMAD2|MAP1B|DLG5|TUBB,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9665348,Signaling by ERBB2 ECD mutants,,-2.3,3.9,3.5,5157,10,663,5,0.75,0.34,3320|3845|4893|6464|55914,HSP90AA1|KRAS|NRAS|SHC1|ERBIN,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0000413,protein peptidyl-prolyl isomerization,19_GO:0008152 metabolic process,-2.3,3.9,3.5,5157,10,663,5,0.75,0.34,2288|4820|5478|5481|10105,FKBP4|NKTR|PPIA|PPID|PPIF,-0.44
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,,-2.3,3.9,3.5,5157,10,663,5,0.75,0.34,3320|3845|4893|6464|55914,HSP90AA1|KRAS|NRAS|SHC1|ERBIN,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.3,2.2,3,5157,47,663,13,2,0.54,558|567|975|2821|5245|6778|6810|6885|9188|9516|23411|57506|121260,AXL|B2M|CD81|GPI|PHB1|STAT6|STX4|MAP3K7|DDX21|LITAF|SIRT1|MAVS|SLC15A4,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0032204,regulation of telomere maintenance,19_GO:0008152 metabolic process,-2.3,2.2,3,5157,47,663,13,2,0.54,142|546|908|3178|3183|3184|7520|22948|26272|51377|54617|55719|79618,PARP1|ATRX|CCT6A|HNRNPA1|HNRNPC|HNRNPD|XRCC5|CCT5|FBXO4|UCHL5|INO80|SLF2|HMBOX1,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-2.3,1.7,2.9,5157,121,663,26,3.9,0.75,1654|1676|1974|1992|2776|3843|4552|4659|5478|5569|7026|7453|8725|8996|9052|9349|10114|10959|23411|27250|54206|55031|55832|57805|79886|80196,DDX3X|DFFA|EIF4A2|SERPINB1|GNAQ|IPO5|MTRR|PPP1R12A|PPIA|PKIA|NR2F2|WARS1|URI1|NOL3|GPRC5A|RPL23|HIPK3|TMED2|SIRT1|PDCD4|ERRFI1|USP47|CAND1|CCAR2|CAAP1|RNF34,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0008152 metabolic process,-2.3,1.8,2.9,5157,80,663,19,2.9,0.65,355|637|1654|1992|5978|6188|7415|8996|10016|10197|10399|10550|23411|26999|27166|55031|65018|79886|80196,FAS|BID|DDX3X|SERPINB1|REST|RPS3|VCP|NOL3|PDCD6|PSME3|RACK1|ARL6IP5|SIRT1|CYFIP2|PRELID1|USP47|PINK1|CAAP1|RNF34,-0.43
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9758941,Gastrulation,,-2.3,2.4,3.1,5157,32,663,10,1.5,0.47,4087|4089|5683|5690|5693|5713|5714|5715|5717|10197,SMAD2|SMAD4|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.43
Regulatable_sites,KEGG Pathway,24,hsa00190,Oxidative phosphorylation,,-2.3,2.3,3.1,5157,37,663,11,1.7,0.5,518|1345|1353|4700|4711|4731|7381|9550|10632|10975|27068,ATP5MC3|COX6C|COX11|NDUFA6|NDUFB5|NDUFV3|UQCRB|ATP6V1G1|ATP5MG|UQCR11|PPA2,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.3,3.3,3.4,5157,14,663,6,0.9,0.37,7879|9052|23636|27246|54206|55658,RAB7A|GPRC5A|NUP62|RNF115|ERRFI1|RNF126,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0060765,regulation of androgen receptor signaling pathway,19_GO:0050896 response to stimulus,-2.3,3.3,3.4,5157,14,663,6,0.9,0.37,5245|9611|9612|23411|27086|51341,PHB1|NCOR1|NCOR2|SIRT1|FOXP1|ZBTB7A,-0.43
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,,-2.3,3.3,3.4,5157,14,663,6,0.9,0.37,3178|6188|6191|6223|6228|6235,HNRNPA1|RPS3|RPS4X|RPS19|RPS23|RPS29,-0.43
Regulatable_sites,GO Biological Processes,19,GO:1904375,regulation of protein localization to cell periphery,19_GO:0051179 localization,-2.3,2,3,5157,58,663,15,2.3,0.58,60|1213|1739|1969|1981|5906|6810|7430|8554|10399|10490|10959|26060|29899|55737,ACTB|CLTC|DLG1|EPHA2|EIF4G1|RAP1A|STX4|EZR|PIAS1|RACK1|VTI1B|TMED2|APPL1|GPSM2|VPS35,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-2.3,1.5,2.8,5157,196,663,38,5.7,0.9,355|558|824|1453|1464|1654|1969|1981|3320|3491|3572|3845|4659|5245|5478|5725|5781|5906|6188|6386|6885|7415|7520|7786|8754|8826|9125|9704|10006|10399|10645|10899|23411|26012|55704|57506|65018|143384,FAS|AXL|CAPN2|CSNK1D|CSPG4|DDX3X|EPHA2|EIF4G1|HSP90AA1|CCN1|IL6ST|KRAS|PPP1R12A|PHB1|PPIA|PTBP1|PTPN11|RAP1A|RPS3|SDCBP|MAP3K7|VCP|XRCC5|MAP3K12|ADAM9|IQGAP1|CNOT9|DHX34|ABI1|RACK1|CAMKK2|JTB|SIRT1|NSMF|CCDC88A|MAVS|PINK1|CACUL1,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-2.3,1.5,2.8,5157,196,663,38,5.7,0.9,355|558|824|1453|1464|1654|1969|1981|3320|3491|3572|3845|4659|5245|5478|5725|5781|5906|6188|6386|6885|7415|7520|7786|8754|8826|9125|9704|10006|10399|10645|10899|23411|26012|55704|57506|65018|143384,FAS|AXL|CAPN2|CSNK1D|CSPG4|DDX3X|EPHA2|EIF4G1|HSP90AA1|CCN1|IL6ST|KRAS|PPP1R12A|PHB1|PPIA|PTBP1|PTPN11|RAP1A|RPS3|SDCBP|MAP3K7|VCP|XRCC5|MAP3K12|ADAM9|IQGAP1|CNOT9|DHX34|ABI1|RACK1|CAMKK2|JTB|SIRT1|NSMF|CCDC88A|MAVS|PINK1|CACUL1,-0.43
Regulatable_sites,GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-2.3,1.8,2.9,5157,92,663,21,3.2,0.68,558|1654|1969|3320|3491|5245|5478|5906|6188|6885|7520|7786|8754|8826|10006|10645|10899|23411|55704|65018|143384,AXL|DDX3X|EPHA2|HSP90AA1|CCN1|PHB1|PPIA|RAP1A|RPS3|MAP3K7|XRCC5|MAP3K12|ADAM9|IQGAP1|ABI1|CAMKK2|JTB|SIRT1|CCDC88A|PINK1|CACUL1,-0.42
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-2.3,1.5,2.8,5157,171,663,34,5.1,0.86,567|1654|1992|2821|3163|3320|3916|4311|4893|5478|5683|5713|5717|5906|6386|6727|6836|7414|7415|7520|7879|8826|9218|9761|9798|23197|23593|26578|54509|55832|121260|140885|203068|340061,B2M|DDX3X|SERPINB1|GPI|HMOX2|HSP90AA1|LAMP1|MME|NRAS|PPIA|PSMA2|PSMD7|PSMD11|RAP1A|SDCBP|SRP14|SURF4|VCL|VCP|XRCC5|RAB7A|IQGAP1|VAPA|MLEC|IST1|FAF2|HEBP2|OSTF1|RHOF|CAND1|SLC15A4|SIRPA|TUBB|STING1,-0.42
Regulatable_sites,GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,1.7,2.8,5157,116,663,25,3.8,0.74,558|567|824|1969|3552|5861|6156|6223|6464|6767|6885|7879|8724|8754|9516|10616|23521|23658|27086|27250|55829|55914|57506|92140|140885,AXL|B2M|CAPN2|EPHA2|IL1A|RAB1A|RPL30|RPS19|SHC1|ST13|MAP3K7|RAB7A|SNX3|ADAM9|LITAF|RBCK1|RPL13A|LSM5|FOXP1|PDCD4|SELENOS|ERBIN|MAVS|MTDH|SIRPA,-0.42
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9679506,SARS-CoV Infections,,-2.2,1.5,2.8,5157,184,663,36,5.4,0.88,483|567|821|1107|2288|3178|3320|4089|5094|5478|5781|5978|6188|6191|6223|6228|6235|6385|6635|6636|6885|7329|7415|7529|7534|7555|9908|9972|23193|23367|23636|29082|57506|85437|203068|340061,ATP1B3|B2M|CANX|CHD3|FKBP4|HNRNPA1|HSP90AA1|SMAD4|PCBP2|PPIA|PTPN11|REST|RPS3|RPS4X|RPS19|RPS23|RPS29|SDC4|SNRPE|SNRPF|MAP3K7|UBE2I|VCP|YWHAB|YWHAZ|CNBP|G3BP2|NUP153|GANAB|LARP1|NUP62|CHMP4A|MAVS|ZCRB1|TUBB|STING1,-0.42
Regulatable_sites,GO Biological Processes,19,GO:1903900,regulation of viral life cycle,19_GO:0016032 viral process,-2.2,2.1,3,5157,53,663,14,2.1,0.56,558|1654|3609|5478|5481|5610|8724|23367|23633|26986|27350|56829|57506|81603,AXL|DDX3X|ILF3|PPIA|PPID|EIF2AK2|SNX3|LARP1|KPNA6|PABPC1|APOBEC3C|ZC3HAV1|MAVS|TRIM8,-0.42
Regulatable_sites,GO Biological Processes,19,GO:0010952,positive regulation of peptidase activity,19_GO:0048518 positive regulation of biological process,-2.2,2.1,3,5157,53,663,14,2.1,0.56,355|637|1654|5978|6188|7415|10016|10197|10399|10550|23411|26999|27166|65018,FAS|BID|DDX3X|REST|RPS3|VCP|PDCD6|PSME3|RACK1|ARL6IP5|SIRT1|CYFIP2|PRELID1|PINK1,-0.42
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9793380,Formation of paraxial mesoderm,,-2.2,2.7,3.1,5157,23,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.41
Regulatable_sites,GO Biological Processes,19,GO:0034599,cellular response to oxidative stress,19_GO:0050896 response to stimulus,-2.2,1.8,2.8,5157,87,663,20,3,0.66,142|488|558|4193|5478|5562|5828|6188|6778|6810|8575|10105|10276|10494|10550|10645|23411|55829|65018|140885,PARP1|ATP2A2|AXL|MDM2|PPIA|PRKAA1|PEX2|RPS3|STAT6|STX4|PRKRA|PPIF|NET1|STK25|ARL6IP5|CAMKK2|SIRT1|SELENOS|PINK1|SIRPA,-0.4
Regulatable_sites,GO Biological Processes,19,GO:0044403,biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,1.7,2.8,5157,99,663,22,3.3,0.7,558|975|1105|1969|3383|3609|3916|3949|5119|5245|5478|5481|5817|5978|7879|8411|9218|9798|9972|29082|54606|440026,AXL|CD81|CHD1|EPHA2|ICAM1|ILF3|LAMP1|LDLR|CHMP1A|PHB1|PPIA|PPID|PVR|REST|RAB7A|EEA1|VAPA|IST1|NUP153|CHMP4A|DDX56|TMEM41B,-0.39
Regulatable_sites,GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-2.2,1.6,2.8,5157,123,663,26,3.9,0.75,60|142|546|890|908|3178|3184|3320|6188|6599|6601|6778|7320|7486|7520|10902|22948|23175|23411|26122|26272|51377|54617|55719|57599|79618,ACTB|PARP1|ATRX|CCNA2|CCT6A|HNRNPA1|HNRNPD|HSP90AA1|RPS3|SMARCC1|SMARCC2|STAT6|UBE2B|WRN|XRCC5|BRD8|CCT5|LPIN1|SIRT1|EPC2|FBXO4|UCHL5|INO80|SLF2|WDR48|HMBOX1,-0.39
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-2.2,1.5,2.7,5157,198,663,38,5.7,0.9,60|558|1213|1291|1495|1500|1785|2962|3178|3185|3320|3710|3845|4670|4893|5432|5441|5725|5781|5792|5906|5921|5978|6464|6778|7072|7073|7529|8065|9550|9611|10006|10163|10653|26999|51231|55845|55914,ACTB|AXL|CLTC|COL6A1|CTNNA1|CTNND1|DNM2|GTF2F1|HNRNPA1|HNRNPF|HSP90AA1|ITPR3|KRAS|HNRNPM|NRAS|POLR2C|POLR2L|PTBP1|PTPN11|PTPRF|RAP1A|RASA1|REST|SHC1|STAT6|TIA1|TIAL1|YWHAB|CUL5|ATP6V1G1|NCOR1|ABI1|WASF2|SPINT2|CYFIP2|VRK3|BRK1|ERBIN,-0.39
Regulatable_sites,GO Biological Processes,19,GO:0055088,lipid homeostasis,19_GO:0042592 homeostatic process,-2.2,2.2,3,5157,43,663,12,1.8,0.52,1654|3949|5562|6721|6836|7555|10938|22913|23411|57142|63892|94101,DDX3X|LDLR|PRKAA1|SREBF2|SURF4|CNBP|EHD1|RALY|SIRT1|RTN4|THADA|ORMDL1,-0.39
